CID,TABCD,LCD,CLASS,TCD,STCD,JUNCTIONNUMBER,RNID,N1ID,N2ID,POL_LCD,OTH_LCD,SEG_LCD,ROA_LCD,INPOS,INNEG,OUTPOS,OUTNEG,PRESENTPOS,PRESENTNEG,DIVERSIONPOS,DIVERSIONNEG,XCOORD,YCOORD,INTERRUPTSROAD,URBAN,JNID
25,1,25120,P,1,11,,63607,4313,,53,,,25119,1,1,1,1,1,1,,,930955,4606874,,0,
25,1,10233,P,1,11,,54791,69879,,42756,,,753,1,1,1,1,1,1,,,880660,4572038,,0,
25,1,26867,P,1,11,,59419,4697,,41884,,,26856,1,1,1,1,1,1,,,920889,4565709,,0,
25,1,34716,P,1,11,,,32459,,96,,,34714,1,1,1,1,1,1,,,1497421,3696254,,0,
25,1,3597,P,1,11,,62397,43077,,41882,,,287,1,1,1,1,1,1,,,1408413,4084177,,0,
25,1,44489,P,1,11,,71629,55815,,41884,,,44488,1,1,1,1,1,1,,,911833,4551894,,0,
25,1,14879,P,1,11,,,57011,,72,,,14876,1,1,1,1,1,1,,,855527,4470697,,0,
25,1,26969,P,1,11,,9075,30735,,25,,,26965,1,1,1,1,1,1,,,1091492,4431488,,0,
25,1,22384,P,1,11,,,17337,,80,,,22383,1,1,1,1,1,1,,,1574781,4170555,,0,
25,1,20812,P,1,11,,,51219,,13,,,20810,1,1,1,1,1,1,,,1700670,3919066,,0,
25,1,38206,P,1,11,,73265,55197,,41874,,,38203,1,1,1,1,1,1,,,1237768,4542463,,0,
25,1,4089,P,1,11,,5595,35893,,105,,,299,1,1,1,1,1,1,,,1044463,4376392,,0,
25,1,38095,P,1,11,,33939,60303,,41889,,,38091,1,1,1,1,1,1,,,1284883,4573184,,0,
25,1,26611,P,1,11,,76545,34237,,41884,,,26610,1,1,1,1,1,1,,,927205,4546177,,0,
25,1,21213,P,1,11,,,6457,,74,,,21205,1,1,1,1,1,1,,,760075,4475381,,0,
25,1,24595,P,1,11,,,801,,46,,,24590,1,1,1,1,1,1,,,969380,4432083,,0,
25,1,9368,P,1,11,,44673,46941,,39,,,662,1,1,1,1,1,1,,,1326128,4264225,,0,
25,1,21623,P,1,11,,66755,40271,,23,,,21621,1,1,1,1,1,1,,,1159111,4471361,,0,
25,1,25141,P,1,11,,69115,3841,,53,,,25131,1,1,1,1,1,1,,,931946,4591619,,0,
25,1,25754,P,1,11,,61435,47277,,55,,,25746,1,1,1,1,1,1,,,1066971,4518123,,0,
25,1,37791,P,1,11,,10399,25367,,42756,,,37788,1,1,1,1,1,1,,,873195,4575745,,0,
25,1,39872,P,1,11,,67089,20889,,41,,,39868,1,1,1,1,1,1,,,1207327,4229375,,0,
25,1,6347,P,1,11,,28143,55065,,60,,,419,1,1,1,1,1,1,,,1328689,4353562,,0,
25,1,11413,P,1,11,,30679,38563,,41878,,,885,1,1,1,1,1,1,,,795202,4515786,,0,
25,1,37167,P,1,11,,13755,10551,,121,,,37163,1,1,1,1,1,1,,,1220921,4592498,,0,
25,1,42999,P,1,11,,25257,52639,,41864,,,42998,1,1,1,1,1,1,,,1248468,4185196,,1,
25,1,34903,P,1,11,,,61917,,82,,,34900,1,1,1,1,1,1,,,1738934,4065085,,0,
25,1,17025,P,1,11,,54601,12629,,41870,,,17018,1,1,1,1,1,1,,,1684768,4111422,,0,
25,1,36066,P,1,11,,1709,44833,,41878,,,36065,1,1,1,1,1,1,,,762561,4511351,,0,
25,1,26669,P,1,11,,,17445,,41884,,,26660,1,1,1,1,1,1,,,928510,4564783,,0,
25,1,8084,P,1,11,,57789,2481,,18,,,543,1,1,1,1,1,1,,,1419858,4142970,,0,
25,1,17533,P,1,11,,52467,11945,,49,,,17531,1,1,1,1,1,1,,,964075,4554080,,0,
25,1,43141,P,3,19,,7653,1147,,41864,,,43139,1,1,1,1,1,1,,,1249289,4185106,,1,
25,1,21451,P,1,11,,,17033,,92,,,21450,1,1,1,1,1,1,,,1419363,3741656,,0,
25,1,20751,P,1,11,,50343,63669,,52,,,20746,1,1,1,1,1,1,,,989851,4528633,,0,
25,1,3518,P,1,11,,34309,26333,,8,,,283,1,1,1,1,1,1,,,1659188,4068349,,0,
25,1,12815,P,1,11,,41361,75617,,42756,,,1060,1,1,1,1,1,1,,,859850,4589637,,0,
25,1,30859,P,1,11,,76785,32301,,27,,,30853,1,1,1,1,1,1,,,977126,4484917,,0,
25,1,45096,P,1,11,,46919,65085,,89,,,45089,1,1,1,1,1,1,,,1343600,3751858,,0,
25,1,5750,P,1,11,,68079,4299,,41891,,,388,1,1,1,1,1,1,,,1291986,4641690,,0,
25,1,23973,P,1,11,,9813,19245,,101,,,23970,1,1,1,1,1,1,,,1099718,4272265,,0,
25,1,2861,P,1,11,,9753,56387,,102,,,260,1,1,1,1,1,1,,,1044468,4340438,,0,
25,1,10035,P,1,11,,58217,59133,,101,,,735,1,1,1,1,1,1,,,1154198,4278665,,0,
25,1,27629,P,1,11,,4465,40049,,41865,,,27628,1,1,1,1,1,1,,,1429606,4086844,,0,
25,1,10571,P,1,11,,16465,26219,,46,,,785,1,1,1,1,1,1,,,973018,4410732,,0,
25,1,10367,P,1,11,,64601,10123,,124,,,762,1,1,1,1,1,1,,,1143814,4582110,,0,
25,1,7538,P,1,11,,20799,49803,,92,,,496,1,1,1,1,1,1,,,1437491,3760634,,0,
25,1,14550,P,1,11,,2615,18283,,89,,,14549,1,1,1,1,1,1,,,1363751,3727162,,0,
25,1,4437,P,1,11,,7349,73129,,6,,,309,1,1,1,1,1,1,,,1420707,4246547,,0,
25,1,3870,P,1,11,,53489,39093,,41884,,,297,1,1,1,1,1,1,,,945266,4554709,,0,
25,1,41552,P,1,11,,6023,34895,,41871,,,41550,1,1,1,1,1,1,,,913051,3921987,,0,
25,1,4659,P,1,11,,33023,60351,,14,,,320,1,1,1,1,1,1,,,1590075,3842279,,0,
25,1,23966,P,1,11,,70025,22991,,101,,,23964,1,1,1,1,1,1,,,1129709,4284531,,0,
25,1,21740,P,1,11,,46947,71139,,41888,,,21739,1,1,1,1,1,1,,,1113190,4383752,,0,
25,1,1484,P,1,3,,43679,69879,,42756,,,143,1,1,1,1,1,1,,,880900,4571805,,0,
25,1,27546,P,1,11,,28731,4259,,41865,,,27544,1,1,1,1,1,1,,,1430061,4084595,,0,
25,1,16089,P,1,11,,,18541,,41890,,,16087,1,1,1,1,1,1,,,1365891,4310281,,0,
25,1,11750,P,1,11,,54071,46557,,45,,,919,1,1,1,1,1,1,,,831075,4417901,,0,
25,1,10364,P,1,11,,64601,74837,,124,,,762,1,1,1,1,1,1,,,1147946,4588207,,0,
25,1,8514,P,1,11,,35947,62683,,41886,,,592,1,1,1,1,1,1,,,894092,3938044,,0,
25,1,21980,P,1,11,,24959,45637,,41873,,,21978,1,1,1,1,1,1,,,1120355,4377435,,0,
25,1,36466,P,1,11,,,47731,,111,,,36460,1,1,1,1,1,1,,,1101117,4580872,,0,
25,1,34309,P,1,11,,,41995,,45,,,34304,1,1,1,1,1,1,,,821139,4427103,,0,
25,1,26588,P,1,11,,57447,37949,,41884,,,26577,1,1,1,1,1,1,,,947821,4548031,,0,
25,1,12546,P,1,11,,7311,56015,,56,,,1023,1,1,1,1,1,1,,,857784,4528948,,0,
25,1,33208,P,1,11,,18327,42515,,41864,,,33205,1,1,1,1,1,1,,,1258557,4186016,,0,
25,1,8404,P,1,11,,25995,39181,,41887,,,582,1,1,1,1,1,1,,,1359459,3775456,,0,
25,1,18110,P,1,11,,66545,3091,,41883,,,18108,1,1,1,1,1,1,,,1136188,4457734,,0,
25,1,17468,P,1,11,,,62679,,17,,,17464,1,1,1,1,1,1,,,1447020,4117488,,0,
25,1,19059,P,1,11,,,44095,,41886,,,19058,1,1,1,1,1,1,,,916690,3925474,,0,
25,1,41558,P,1,11,,25101,72747,,41871,,,41556,1,1,1,1,1,1,,,914370,3920066,,0,
25,1,2781,P,1,3,,8575,30029,,26,,,253,1,1,1,1,1,1,,,1033925,4482078,,0,
25,1,10486,P,1,11,,52361,10451,,60,,,774,1,1,1,1,1,1,,,1316947,4366113,,0,
25,1,29102,P,1,11,,64911,39475,,41872,,,29096,1,1,1,1,1,1,,,1337140,3815924,,0,
25,1,4265,P,1,11,,4695,42143,,30,,,308,1,1,1,1,1,1,,,1254105,4406868,,0,
25,1,13896,P,1,11,,72863,24065,,111,,,636,1,1,1,1,1,1,,,1056759,4585473,,0,
25,1,21326,P,1,11,,,51793,,74,,,21323,1,1,1,1,1,1,,,774427,4435767,,0,
25,1,4912,P,1,11,,59755,26607,,41878,,,338,1,1,1,1,1,1,,,788611,4545706,,0,
25,1,5757,P,1,11,,68079,71183,,41891,,,388,1,1,1,1,1,1,,,1266519,4639272,,0,
25,1,30106,P,1,11,,36777,6025,,113,,,30094,1,1,1,1,1,1,,,1259945,4295337,,0,
25,1,38955,P,1,11,,34931,12059,,123,,,38953,1,1,1,1,1,1,,,1079092,4550960,,0,
25,1,33585,P,1,11,,35703,42931,,120,,,33581,1,1,1,1,1,1,,,1164691,4495999,,0,
25,1,35736,P,1,11,,56555,65065,,41878,,,35729,1,1,1,1,1,1,,,724211,4491534,,0,
25,1,1378,P,1,3,,38665,60757,,41889,,139,,1,1,1,1,1,1,,,1252926,4567039,,0,
25,1,20296,P,1,11,,16657,59639,,51,,,20295,1,1,1,1,1,1,,,913967,4570100,,0,
25,1,31616,P,1,11,,,12723,,9,,,31615,1,1,1,1,1,1,,,1592646,4066275,,0,
25,1,26884,P,1,11,,,68863,,41884,,,26883,1,1,1,1,1,1,,,945142,4554722,,0,
25,1,6013,P,1,11,,14225,58243,,106,,,402,1,1,1,1,1,1,,,1088256,4403765,,0,
25,1,34134,P,1,11,,,70747,,87,,,34127,1,1,1,1,1,1,,,861467,4067103,,0,
25,1,19189,P,1,11,,,23231,,90,,,19183,1,1,1,1,1,1,,,1401446,3744865,,0,
25,1,15075,P,1,11,,,25171,,72,,,15072,1,1,1,1,1,1,,,865271,4500773,,0,
25,1,9343,P,1,11,,32659,15619,,30,,,660,1,1,1,1,1,1,,,1249649,4404353,,0,
25,1,2978,P,1,11,,9753,30671,,44,,,260,1,1,1,1,1,1,,,808245,4390862,,0,
25,1,10303,P,1,11,,28955,45191,,50,,,758,1,1,1,1,1,1,,,1033495,4580928,,0,
25,1,19244,P,1,11,,,41119,,65,,,19241,1,1,1,1,1,1,,,1496929,4178091,,0,
25,1,36128,P,1,11,,67255,20345,,41878,,,36127,1,1,1,1,1,1,,,786267,4511959,,0,
25,1,20640,P,1,11,,49927,19791,,52,,,20636,1,1,1,1,1,1,,,997282,4518932,,0,
25,1,20257,P,1,11,,67545,1671,,51,,,20255,1,1,1,1,1,1,,,904028,4569145,,0,
25,1,43912,P,1,11,,7899,76155,,41864,,,43910,1,1,1,1,1,1,,,1250565,4189370,,1,
25,1,23511,P,1,11,,61497,21449,,41868,,,23510,1,1,1,1,1,1,,,899918,4440558,,0,
25,1,6714,P,1,11,,72345,3313,,1109,,,441,1,1,1,1,1,1,,,1533538,4093430,,0,
25,1,43289,P,1,11,,16391,14029,,41864,,,43286,1,1,1,1,1,1,,,1245886,4190573,,1,
25,1,42431,P,1,11,,30611,39145,,41867,,,42430,1,1,1,1,1,1,,,921921,4544245,,0,
25,1,4738,P,1,11,,28857,7085,,12,,,327,1,1,1,1,1,1,,,1627520,3961086,,0,
25,1,5790,P,1,11,,15437,8879,,121,,,390,1,1,1,1,1,1,,,1189245,4566537,,0,
25,1,17674,P,1,11,,23573,23419,,49,,,17673,1,1,1,1,1,1,,,979816,4575587,,0,
25,1,23074,P,1,11,,,23347,,37,,,23069,1,1,1,1,1,1,,,1375631,4133921,,0,
25,1,27280,P,1,11,,59845,27891,,41865,,,27278,1,1,1,1,1,1,,,1421813,4083776,,0,
25,1,1737,P,1,3,,65583,51735,,1109,,,157,1,1,1,1,1,1,,,1536230,4108240,,0,
25,1,37147,P,1,11,,66403,22491,,121,,,37143,1,1,1,1,1,1,,,1216545,4567205,,0,
25,1,15102,P,1,11,,,47013,,72,,,15100,1,1,1,1,1,1,,,889977,4490674,,0,
25,1,7922,P,1,11,,55531,57497,,73,,,525,1,1,1,1,1,1,,,816692,4556492,,0,
25,1,17651,P,1,11,,61991,48231,,49,,,17647,1,1,1,1,1,1,,,992537,4595534,,0,
25,1,19050,P,1,11,,,43045,,41886,,,19042,1,1,1,1,1,1,,,943427,3914344,,0,
25,1,2183,P,1,1,,27597,68661,,97,,,196,1,1,1,1,1,1,,,1262557,3796376,,0,
25,1,22255,P,1,11,,57693,29939,,41873,,,22251,1,1,1,1,1,1,,,1127091,4376419,,0,
25,1,13581,P,1,3,,27309,47543,,1109,,,13449,1,1,1,1,1,1,,,1520348,4087129,,0,
25,1,36372,P,1,11,,,70381,,111,,,36367,1,1,1,1,1,1,,,1148843,4628642,,0,
25,1,2900,P,1,11,,9753,15367,,46,,,260,1,1,1,1,1,1,,,982329,4412654,,0,
25,1,32134,P,1,11,,19273,6561,,29,,,32130,1,1,1,1,1,1,,,1072264,4462036,,0,
25,1,34979,P,1,11,,,10479,,82,,,34973,1,1,1,1,1,1,,,1749601,4030964,,0,
25,1,7714,P,1,11,,72449,32397,,41886,,,507,1,1,1,1,1,1,,,907872,3946904,,0,
25,1,4431,P,1,11,,4695,69545,,81,,,308,1,1,1,1,1,1,,,1828418,4014215,,0,
25,1,27277,P,1,11,,60911,40049,,41865,,,27270,1,1,1,1,1,1,,,1429606,4086844,,0,
25,1,2142,P,1,3,,75169,52453,,41878,,,189,1,1,1,1,1,1,,,755224,4498057,,0,
25,1,20143,P,1,11,,,70847,,41880,,,20142,1,1,1,1,1,1,,,1426273,4218710,,0,
25,1,42754,P,1,3,,8665,70563,1927,42756,,,42753,1,1,1,1,1,1,,,881296,4577279,,0,
25,1,18679,P,1,11,,,33843,,50,,,18676,1,1,1,1,1,1,,,1028883,4575646,,0,
25,1,37926,P,1,11,,19777,45739,,41889,,,37919,1,1,1,1,1,1,,,1200350,4548402,,0,
25,1,9820,P,1,11,,65941,22227,,1109,,,711,1,1,1,1,1,1,,,1537460,4100827,,0,
25,1,23070,P,1,11,,,22647,,37,,,23069,1,1,1,1,1,1,,,1382367,4148079,,0,
25,1,27529,P,1,11,,10929,69583,,41865,,,27525,1,1,1,1,1,1,,,1421929,4086390,,0,
25,1,25151,P,1,11,,,37941,,102,,,25150,1,1,1,1,1,1,,,1030854,4280262,,0,
25,1,31115,P,1,11,,72321,42737,,105,,,31109,1,1,1,1,1,1,,,1066092,4362862,,0,
25,1,14029,P,1,3,,11103,59727,,102,,,237,1,1,1,1,1,1,,,1032193,4358811,,0,
25,1,11603,P,1,11,,58633,76399,,118,,,901,1,1,1,1,1,1,,,1176344,4606073,,0,
25,1,30255,P,1,11,,60543,6253,,113,,,30252,1,1,1,1,1,1,,,1292584,4272190,,0,
25,1,14691,P,1,11,,,60613,,72,,,14688,1,1,1,1,1,1,,,899313,4476183,,0,
25,1,26354,P,1,11,,73051,29885,,93,,,26350,1,1,1,1,1,1,,,1483683,3857669,,0,
25,1,28273,P,1,11,,,62863,,119,,,28272,1,1,1,1,1,1,,,1175177,4549317,,0,
25,1,16841,P,1,11,,,2521,,41879,,,16837,1,1,1,1,1,1,,,1612055,4128412,,0,
25,1,13927,P,1,11,,23755,53667,,55,,,925,1,1,1,1,1,1,,,1099514,4499999,,0,
25,1,23204,P,1,11,,55601,3331,,41885,,,23203,1,1,1,1,1,1,,,934923,4430801,,0,
25,1,2382,P,1,3,,44153,9733,,41884,,,224,0,1,0,1,0,1,,,924826,4542477,,0,
25,1,45255,P,1,3,,58193,30895,,110,,,45247,1,1,1,1,1,1,,,1124515,4652227,,0,
25,1,5545,P,1,11,,43109,43733,,111,,,375,1,1,1,1,1,1,,,1114232,4576861,,0,
25,1,14857,P,1,11,,,67455,,72,,,14849,1,1,1,1,1,1,,,865626,4475013,,0,
25,1,30166,P,1,11,,59749,10559,,113,,,30161,1,1,1,1,1,1,,,1265817,4286642,,0,
25,1,33080,P,1,11,,9339,26411,,41864,,,33076,1,1,1,1,1,1,,,1250745,4191223,,0,
25,1,10751,P,1,11,,27065,32835,,85,,,807,1,1,1,1,1,1,,,920833,4011901,,0,
25,1,7369,P,1,11,,42985,68801,,97,,,486,1,1,1,1,1,1,,,1251204,3772679,,0,
25,1,36859,P,1,11,,34593,30941,,121,,,36854,1,1,1,1,1,1,,,1236903,4589566,,0,
25,1,1647,P,1,3,,,29007,,60,,152,,1,1,1,1,1,1,,,1321283,4370216,,0,
25,1,32472,P,1,11,,,20643,,39,,,32471,1,1,1,1,1,1,,,1285925,4239098,,0,
25,1,32514,P,1,11,,54847,35375,,39,,,32510,1,1,1,1,1,1,,,1271066,4222922,,0,
25,1,21625,P,1,11,,66755,28875,,23,,,21621,1,1,1,1,1,1,,,1164908,4465671,,0,
25,1,7531,P,1,11,,20799,43313,,92,,,496,1,1,1,1,1,1,,,1476821,3764634,,0,
25,1,1667,P,1,3,,,47321,,41880,,154,,1,1,1,1,1,1,,,1416631,4239829,,0,
25,1,6839,P,1,11,,55521,39407,,41879,,,452,1,1,1,1,1,1,,,1617916,4096815,,0,
25,1,8080,P,1,11,,57789,38071,,37,,,543,1,1,1,1,1,1,,,1412899,4152185,,0,
25,1,39147,P,1,11,,52083,18425,,123,,,39144,1,1,1,1,1,1,,,1099888,4534123,,0,
25,1,10977,P,1,11,,22749,6703,,99,,,837,1,1,1,1,1,1,,,1217421,4327570,,0,
25,1,35900,P,1,11,,29175,23917,,41878,,,35896,1,1,1,1,1,1,,,743718,4523856,,0,
25,1,12392,P,1,11,,16257,27727,,79,,,1007,1,1,1,1,1,1,,,1763186,4063403,,0,
25,1,12084,P,1,11,,50909,57039,,46,,,955,1,1,1,1,1,1,,,982204,4407942,,0,
25,1,2192,P,3,3,,22517,59405,,70,,,198,1,1,1,1,1,1,,,814491,4536692,,0,
25,1,19980,P,1,11,,,303,,11,,,19975,1,1,1,1,1,1,,,1643765,3897340,,0,
25,1,14767,P,1,11,,,33323,,72,,,14760,1,1,1,1,1,1,,,905341,4462659,,0,
25,1,39878,P,1,11,,9429,50115,,41,,,39874,1,1,1,1,1,1,,,1206940,4224655,,0,
25,1,42297,P,1,11,,53849,50007,,41864,,,42295,1,1,1,1,1,1,,,1253802,4186911,,0,
25,1,44761,P,1,11,,,36781,,111,,,36642,1,1,1,1,1,1,,,1120665,4608699,,0,
25,1,40478,P,1,11,,15035,11255,,41866,,,40471,1,1,1,1,1,1,,,1136801,4450382,,0,
25,1,21619,P,1,11,,,33349,,23,,,21617,1,1,1,1,1,1,,,1170102,4466406,,0,
25,1,45229,P,1,11,,75759,45557,,9,,,45224,1,1,1,1,1,1,,,1631966,4016219,,0,
25,1,2987,P,1,11,,9753,45595,,44,,,260,1,1,1,1,1,1,,,777537,4381636,,0,
25,1,38579,P,1,11,,,21385,,76,,,38560,1,1,1,1,1,1,,,828581,4616195,,0,
25,1,15495,P,1,11,,,73281,,116,,,15492,1,1,1,1,1,1,,,730642,4579138,,0,
25,1,33552,P,1,11,,54971,14089,,120,,,33549,1,1,1,1,1,1,,,1150614,4503318,,0,
25,1,9536,P,1,11,,74881,49139,,9,,,680,1,1,1,1,1,1,,,1591583,4032441,,0,
25,1,4712,P,1,11,,28857,34833,,20,,,327,1,1,1,1,1,1,,,1559447,4039951,,0,
25,1,34896,P,1,11,,,2569,,82,,,34895,1,1,1,1,1,1,,,1679846,4062908,,0,
25,1,13067,P,1,11,,48663,60345,,74,,,1096,1,1,1,1,1,1,,,785500,4469233,,0,
25,1,40546,P,1,11,,31729,19153,,41866,,,40545,1,1,1,1,1,1,,,1126038,4452216,,0,
25,1,25008,P,1,11,,,21955,,81,,,25003,1,1,1,1,1,1,,,1807176,4040450,,0,
25,1,1880,P,1,1,,57459,7199,,25,,,164,0,1,1,0,1,1,,,1084499,4467175,,0,
25,1,2113,P,1,3,,31949,41747,,41884,,,182,1,1,1,1,1,1,,,906101,4551234,,0,
25,1,1908,P,1,1,,54155,16865,,39,,,166,1,1,1,1,1,1,,,1326551,4214623,,0,
25,1,3384,P,1,11,,67725,22405,,37,,,281,1,1,1,1,1,1,,,1381486,4147963,,0,
25,1,7067,P,1,11,,4727,59759,,13,,,469,1,1,1,1,1,1,,,1609265,3906747,,0,
25,1,28985,P,1,11,,31597,47291,,41872,,,28974,1,1,1,1,1,1,,,1332862,3811935,,0,
25,1,31609,P,1,11,,30179,9957,,9,,,31608,1,1,1,1,1,1,,,1613275,4014472,,0,
25,1,8066,P,1,11,,46789,47639,,65,,,542,1,1,1,1,1,1,,,1468760,4177925,,0,
25,1,5584,P,1,11,,18933,34909,,111,,,377,1,1,1,1,1,1,,,1128678,4600243,,0,
25,1,26578,P,1,11,,57447,11763,,41884,,,26577,1,1,1,1,1,1,,,927257,4547252,,0,
25,1,26759,P,1,11,,6673,2327,,41884,,,26753,1,1,1,1,1,1,,,940338,4564438,,0,
25,1,34137,P,1,11,,,2869,,87,,,34127,1,1,1,1,1,1,,,868748,4064935,,0,
25,1,21987,P,1,11,,10953,62991,,41873,,,21984,1,1,1,1,1,1,,,1119066,4378447,,0,
25,1,14263,P,3,16,,2499,74583,,121,,,169,1,1,1,1,1,1,,,1228417,4557664,,0,
25,1,26477,P,1,11,,1587,55579,,41884,,,26473,1,1,1,1,1,1,,,880970,4552758,,0,
25,1,36711,P,1,11,,75307,53141,,121,,,36706,1,1,1,1,1,1,,,1212635,4571670,,0,
25,1,11552,P,1,11,,12229,25031,,25,,,895,1,1,1,1,1,1,,,1124481,4483852,,0,
25,1,10951,P,1,11,,23287,11711,,25,,,834,1,1,1,1,1,1,,,1090814,4467208,,0,
25,1,12616,P,1,11,,41643,26201,,6,,,1031,1,1,1,1,1,1,,,1386040,4231779,,0,
25,1,44393,P,1,11,,70569,38509,,41864,,,44391,1,1,1,1,1,1,,,1248379,4189197,,1,
25,1,37236,P,1,11,,69637,17915,,34,,,37229,1,1,1,1,1,1,,,1375315,4570401,,0,
25,1,17773,P,1,11,,,29259,,73,,,17770,1,1,1,1,1,1,,,808588,4562537,,0,
25,1,39377,P,1,11,,,615,,15,,,39373,1,1,1,1,1,1,,,1618304,3860780,,0,
25,1,15271,P,1,11,,51829,57385,,60,,,15268,1,1,1,1,1,1,,,1328412,4355617,,0,
25,1,19040,P,1,11,,,64129,,41886,,,19035,1,1,1,1,1,1,,,952311,3929811,,0,
25,1,18126,P,1,11,,63971,57633,,41883,,,18123,1,1,1,1,1,1,,,1104680,4416200,,0,
25,1,31472,P,1,11,,59775,38019,,9,,,31466,1,1,1,1,1,1,,,1598666,4057986,,0,
25,1,10335,P,1,11,,40261,56941,,121,,,761,1,1,1,1,1,1,,,1215277,4571893,,0,
25,1,27862,P,1,11,,,1095,,85,,,27861,1,1,1,1,1,1,,,917710,4020645,,0,
25,1,4140,P,1,11,,63659,31429,,41891,,,301,1,1,1,1,1,1,,,1330965,4640724,,0,
25,1,2257,P,1,3,,12599,29657,,113,,,206,1,1,1,1,1,1,,,1234623,4310114,,0,
25,1,4003,P,1,11,,3709,10333,,25,,,298,1,1,1,1,1,1,,,1094999,4462514,,0,
25,1,6098,P,1,11,,41023,51401,,105,,,405,1,1,1,1,1,1,,,1086429,4339905,,0,
25,1,28824,P,1,11,,,18545,,41887,,,28823,1,1,1,1,1,1,,,1389373,3766214,,0,
25,1,9263,P,1,11,,56745,16085,,41891,,,654,1,1,1,1,1,1,,,1334504,4589236,,0,
25,1,2676,P,1,3,,60765,54677,,41882,,,242,1,1,1,1,1,1,,,1421595,4084456,,0,
25,1,6680,P,1,11,,46623,59737,,1109,,,439,1,1,1,1,1,1,,,1516222,4123025,,0,
25,1,12686,P,1,11,,6205,70805,,111,,,1040,1,1,1,1,1,1,,,1143973,4628634,,0,
25,1,42462,P,1,11,,62719,38137,,41867,,,42461,1,1,1,1,1,1,,,922419,4545621,,0,
25,1,40514,P,1,11,,52757,46817,,41866,,,40513,1,1,1,1,1,1,,,1131672,4449782,,0,
25,1,30240,P,1,11,,45151,20101,,113,,,30236,1,1,1,1,1,1,,,1293227,4269346,,0,
25,1,31513,P,1,11,,,45793,,9,,,31512,1,1,1,1,1,1,,,1588438,4025302,,0,
25,1,27541,P,1,11,,14635,20291,,41865,,,27540,1,1,1,1,1,1,,,1422721,4085094,,0,
25,1,10129,P,1,11,,13261,28185,,41885,,,743,1,1,1,1,1,1,,,914436,4436241,,0,
25,1,36835,P,1,11,,1945,13601,,121,,,36829,1,1,1,1,1,1,,,1238589,4597881,,0,
25,1,3437,P,1,11,,34309,29449,,18,,,283,1,1,1,1,1,1,,,1403151,4119880,,0,
25,1,38911,P,1,11,,10641,38675,,123,,,38905,1,1,1,1,1,1,,,1092022,4533316,,0,
25,1,14554,P,1,11,,2615,46833,,89,,,14549,1,1,1,1,1,1,,,1363480,3738104,,0,
25,1,12782,P,1,11,,68993,35259,,92,,,1056,1,1,1,1,1,1,,,1408438,3743212,,0,
25,1,9476,P,1,11,,27777,10545,,41879,,,675,1,1,1,1,1,1,,,1680369,4101066,,0,
25,1,33542,P,1,11,,47519,4513,,120,,,33541,1,1,1,1,1,1,,,1150473,4509232,,0,
25,1,10937,P,1,11,,23287,28879,,55,,,834,1,1,1,1,1,1,,,1085988,4509199,,0,
25,1,4081,P,1,11,,3709,25749,,110,,,298,1,1,1,1,1,1,,,1143663,4689112,,0,
25,1,8476,P,1,11,,7341,66321,,96,,,590,1,1,1,1,1,1,,,1500189,3730725,,0,
25,1,6471,P,1,11,,70155,56677,,6,,,427,1,1,1,1,1,1,,,1397686,4238698,,0,
25,1,24412,P,1,11,,,12017,,4,,,24408,1,1,1,1,1,1,,,1388970,4206492,,0,
25,1,34266,P,1,11,,,72969,,45,,,34264,1,1,1,1,1,1,,,846708,4432077,,0,
25,1,5137,P,1,11,,36577,23959,,76,,,351,1,1,1,1,1,1,,,843266,4592828,,0,
25,1,8814,P,1,11,,60117,34193,,41888,,,620,1,1,1,1,1,1,,,1129304,4372424,,0,
25,1,43330,P,1,11,,51573,4333,,41864,,,43328,1,1,1,1,1,1,,,1240717,4187109,,1,
25,1,36975,P,1,11,,18267,62437,,121,,,36969,1,1,1,1,1,1,,,1241392,4596759,,0,
25,1,5839,P,1,11,,66291,74921,,32,,,393,1,1,1,1,1,1,,,1358658,4588789,,0,
25,1,44786,P,1,11,,68515,39543,,111,,,639,1,1,1,1,1,1,,,1082233,4623450,,0,
25,1,19065,P,1,11,,,6387,,41886,,,19058,1,1,1,1,1,1,,,923436,3924102,,0,
25,1,23903,P,1,11,,33575,15377,,101,,,23902,1,1,1,1,1,1,,,1133111,4293065,,0,
25,1,26635,P,1,11,,71239,41149,,41884,,,26634,1,1,1,1,1,1,,,901413,4535164,,0,
25,1,10076,P,1,11,,59443,38707,,107,,,737,1,1,1,1,1,1,,,1112490,4396526,,0,
25,1,32718,P,1,11,,,1419,,41881,,,32714,1,1,1,1,1,1,,,1254049,4214132,,0,
25,1,4018,P,1,11,,3709,62149,,123,,,298,1,1,1,1,1,1,,,1102184,4527133,,0,
25,1,20915,P,1,11,,,39031,,74,,,20914,1,1,1,1,1,1,,,718739,4457823,,0,
25,1,11674,P,1,11,,70921,10047,,120,,,910,1,1,1,1,1,1,,,1136912,4501415,,0,
25,1,37904,P,1,11,,42017,5117,,41889,,,37899,1,1,1,1,1,1,,,1201379,4542399,,0,
25,1,8458,P,1,11,,40235,50617,,91,,,588,1,1,1,1,1,1,,,1457632,3753979,,0,
25,1,24831,P,1,11,,,19879,,81,,,24830,1,1,1,1,1,1,,,1784453,4035432,,0,
25,1,20484,P,1,11,,,46707,,12,,,20483,1,1,1,1,1,1,,,1602161,3941141,,0,
